message_id,text,lang,source,intent_gold,generator_id,template_id,seed,split,length_chars,has_question_mark,applied_perturbations
msg_information_seeking_contextual_0021,"Quick question, In machine learning, why does vanishing gradients happen?..?",en,synthetic,information_seeking,contextual,tpl_36f80356,1272442440,train_gen,76,True,ellipsis;inject_context_prefix;extra_question_mark
msg_information_seeking_contextual_0022,"Context: In machine learning, why does covariate shift happen?... (in 3 bullet points)",en,synthetic,information_seeking,contextual,tpl_36f80356,68048933,train_gen,86,True,inject_context_prefix;ellipsis;inject_constraint_phrase
msg_information_seeking_contextual_0023,"Context: not sure if this is right, but In machine learning, why does covariate shift happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,638590318,train_gen,94,True,extra_question_mark;inject_hedge;inject_context_prefix
msg_information_seeking_contextual_0024,"in machine learning, why does data leakage happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,636226707,train_gen,51,True,lowercase_first_char;extra_question_mark;synonym_swap
msg_information_seeking_contextual_0025,"Please In machine learning, why does data leakage happen",en,synthetic,information_seeking,contextual,tpl_36f80356,2001073889,train_gen,56,False,strip_end_punct;synonym_swap;inject_politeness
msg_information_seeking_contextual_0026,"i'm not sure but In machine learning, why does data leakage happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,345026917,train_gen,68,True,extra_question_mark;inject_hedge;lowercase_first_char
msg_information_seeking_contextual_0027,"At work, in machine learning, why does covariate shift happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,2099889881,train_gen,63,True,lowercase_first_char;extra_question_mark;inject_context_prefix
msg_information_seeking_contextual_0028,"Can you I think In machine learning, why does vanishing gradients happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,1965178657,train_gen,74,True,inject_hedge;extra_question_mark;inject_politeness
msg_information_seeking_contextual_0029,"I think in machine learning, why does covariate shift happen?",en,synthetic,information_seeking,contextual,tpl_36f80356,89575901,train_gen,61,True,synonym_swap;lowercase_first_char;inject_hedge
msg_information_seeking_contextual_0030,"Please in machine learning, why does vanishing gradients happen, no code?",en,synthetic,information_seeking,contextual,tpl_36f80356,752786790,train_gen,73,True,lowercase_first_char;inject_politeness;inject_constraint_phrase
msg_information_seeking_contextual_0031,"in machine learning, why does overfitting happen (final answer only)",en,synthetic,information_seeking,contextual,tpl_36f80356,828092199,train_gen,68,False,lowercase_first_char;strip_end_punct;inject_constraint_phrase
msg_information_seeking_contextual_0032,"In machine learning, why does overfitting happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,697180062,train_gen,50,True,minor_typo;extra_question_mark;synonym_swap
msg_information_seeking_contextual_0033,"maybe In machine learning, why does mode collapse happen, step by step?...",en,synthetic,information_seeking,contextual,tpl_36f80356,1018115075,train_gen,74,True,inject_constraint_phrase;inject_hedge;ellipsis
msg_information_seeking_contextual_0034,"maybe in machine learning, why does data leakage happen",en,synthetic,information_seeking,contextual,tpl_36f80356,957016200,train_gen,55,False,strip_end_punct;lowercase_first_char;inject_hedge
msg_information_seeking_contextual_0035,"Hey, in machine learning, why does covariate shift happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,181705039,train_gen,59,True,lowercase_first_char;inject_politeness;extra_question_mark
msg_information_seeking_contextual_0036,"I'm not sure but In machine learning, why does data leakage happen, with an example",en,synthetic,information_seeking,contextual,tpl_36f80356,1892602888,train_gen,83,False,inject_hedge;inject_constraint_phrase;strip_end_punct
msg_information_seeking_contextual_0037,"in machine learning, why does vanishing gradients happen?, keep it short?",en,synthetic,information_seeking,contextual,tpl_36f80356,1979802762,train_gen,73,True,extra_question_mark;inject_constraint_phrase;lowercase_first_char
msg_information_seeking_contextual_0038,"In machine learning, why does data leakage happen?, with an example?",en,synthetic,information_seeking,contextual,tpl_36f80356,1743936506,train_gen,68,True,extra_question_mark;synonym_swap;inject_constraint_phrase
msg_information_seeking_contextual_0039,"in machine learning, why does covariate shift happen, step by step?",en,synthetic,information_seeking,contextual,tpl_36f80356,1318171105,train_gen,67,True,synonym_swap;lowercase_first_char;inject_constraint_phrase
msg_information_seeking_contextual_0040,"At work, In machine learning, why does covariate shift happen, in 3 bullet points?",en,synthetic,information_seeking,contextual,tpl_36f80356,1343560813,train_gen,82,True,inject_context_prefix;inject_constraint_phrase;synonym_swap
msg_information_seeking_contextual_0041,"Could you Context: In machine learning, why does vanishing gradients happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,107621714,train_gen,79,True,inject_context_prefix;ellipsis;inject_politeness
msg_information_seeking_contextual_0042,"for a class, In machine learning, why does overfitting happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,1830862137,train_gen,65,True,inject_context_prefix;ellipsis;lowercase_first_char
msg_information_seeking_contextual_0043,"i'm not sure but In machine learning, why does data leakage happen?",en,synthetic,information_seeking,contextual,tpl_36f80356,1516437827,train_gen,67,True,synonym_swap;inject_hedge;lowercase_first_char
msg_information_seeking_contextual_0044,"In machine learning, why does data leakage happen??",en,synthetic,information_seeking,contextual,tpl_36f80356,440049973,train_gen,51,True,extra_question_mark;minor_typo;synonym_swap
msg_information_seeking_contextual_0045,"in machine learning, why does overfitting happen, step by step?",en,synthetic,information_seeking,contextual,tpl_36f80356,729716232,train_gen,63,True,inject_constraint_phrase;minor_typo;lowercase_first_char
msg_information_seeking_contextual_0046,"In machine learning, why does overfitting happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,348649918,train_gen,52,True,minor_typo;synonym_swap;ellipsis
msg_information_seeking_contextual_0047,"For a class, In machine learning, why does vanishing gradients happen?? thanks",en,synthetic,information_seeking,contextual,tpl_36f80356,65900463,train_gen,78,True,inject_context_prefix;extra_question_mark;inject_politeness
msg_information_seeking_contextual_0048,"I think In machine learning, why does mode collapse happen?..?",en,synthetic,information_seeking,contextual,tpl_36f80356,1285327527,train_gen,62,True,inject_hedge;ellipsis;extra_question_mark
msg_information_seeking_contextual_0049,"In machine learning, why does data leakage happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,832114687,train_gen,53,True,ellipsis;minor_typo;synonym_swap
msg_information_seeking_contextual_0050,"In machine learning, why does mode collapse happen?... (final answer only) thank you",en,synthetic,information_seeking,contextual,tpl_36f80356,673979072,train_gen,84,True,ellipsis;inject_constraint_phrase;inject_politeness
msg_information_seeking_contextual_0051,"for a class, In machine learning, why does data leakage happen? thanks",en,synthetic,information_seeking,contextual,tpl_36f80356,845450454,train_gen,70,True,inject_context_prefix;lowercase_first_char;inject_politeness
msg_information_seeking_contextual_0052,"in my project, In machine learning, why does overfitting happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,457587993,train_gen,67,True,ellipsis;inject_context_prefix;lowercase_first_char
msg_information_seeking_contextual_0053,"At work, In machine learning, why does mode collapse happen? thank you",en,synthetic,information_seeking,contextual,tpl_36f80356,336248790,train_gen,70,True,synonym_swap;inject_context_prefix;inject_politeness
msg_information_seeking_contextual_0054,"In machine learning, why does data leakage happen, step by step?",en,synthetic,information_seeking,contextual,tpl_36f80356,684885731,train_gen,64,True,inject_constraint_phrase;synonym_swap;minor_typo
msg_information_seeking_contextual_0055,"in machine learning, why does overfitting happen",en,synthetic,information_seeking,contextual,tpl_36f80356,1738106755,train_gen,48,False,synonym_swap;strip_end_punct;lowercase_first_char
msg_information_seeking_contextual_0056,"could you not sure if this is right, but In machine learning, why does mode collapse happen?",en,synthetic,information_seeking,contextual,tpl_36f80356,1054546581,train_gen,92,True,inject_hedge;inject_politeness;lowercase_first_char
msg_information_seeking_contextual_0057,"In machine learning, why does overfitting happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,252842523,train_gen,52,True,minor_typo;ellipsis;synonym_swap
msg_information_seeking_contextual_0058,"not sure if this is right, but Quick question, in machine learning, why does mode collapse happen?",en,synthetic,information_seeking,contextual,tpl_36f80356,1849535689,train_gen,98,True,lowercase_first_char;inject_context_prefix;inject_hedge
msg_information_seeking_contextual_0059,"Please In machine learning, why does vanishing gradients happen?...",en,synthetic,information_seeking,contextual,tpl_36f80356,976780882,train_gen,67,True,minor_typo;ellipsis;inject_politeness
msg_information_seeking_constraint_heavy_0000,"explain overfitting briefly, with keep it short?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1785420233,test_gen,48,True,minor_typo;lowercase_first_char;extra_question_mark
msg_information_seeking_constraint_heavy_0001,"explain cosine similarity briefly, with one example?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1410032560,test_gen,52,True,synonym_swap;extra_question_mark;lowercase_first_char
msg_information_seeking_constraint_heavy_0002,"For a class, Explain clustering briefly, with one example?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1982850421,test_gen,58,True,inject_context_prefix;strip_end_punct;extra_question_mark
msg_information_seeking_constraint_heavy_0003,"I think explain overfitting briefly, with step by step. (final answer only)",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,2031879459,test_gen,75,False,lowercase_first_char;inject_hedge;inject_constraint_phrase
msg_information_seeking_constraint_heavy_0004,"explain PCA briefly, with one example....",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,833973669,test_gen,41,False,lowercase_first_char;ellipsis;minor_typo
msg_information_seeking_constraint_heavy_0005,"I'm not sure but Explain regularization briefly, with final answer only.",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,317293341,test_gen,72,False,inject_hedge;minor_typo;inject_constraint_phrase
msg_information_seeking_constraint_heavy_0006,"For a class, Explain clustering quickly, with keep it short....",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,316853440,test_gen,63,False,synonym_swap;ellipsis;inject_context_prefix
msg_information_seeking_constraint_heavy_0007,"describe cross-validation briefly, with final answer only.",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,290486180,test_gen,58,False,minor_typo;synonym_swap;lowercase_first_char
msg_information_seeking_constraint_heavy_0008,"Explain tokenization briefly, with with code? pls",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,584789157,test_gen,49,True,strip_end_punct;extra_question_mark;inject_politeness
msg_information_seeking_constraint_heavy_0009,"Explain PCA briefly, with one example.... pls?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1550073616,test_gen,46,True,ellipsis;inject_politeness;extra_question_mark
msg_information_seeking_constraint_heavy_0010,"Quick question, maybe Explain overfitting briefly, with one example.",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1172620868,test_gen,68,False,inject_hedge;inject_context_prefix;synonym_swap
msg_information_seeking_constraint_heavy_0011,"I think At work, Explain PCA quickly, with one example.",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1626273533,test_gen,55,False,synonym_swap;inject_context_prefix;inject_hedge
msg_information_seeking_constraint_heavy_0012,"I think Explain gradient descent briefly, with step by step?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,118937228,test_gen,60,True,minor_typo;extra_question_mark;inject_hedge
msg_information_seeking_constraint_heavy_0013,"In my project, Explain overfitting briefly, with no code.... pls",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,663010,test_gen,64,False,ellipsis;inject_politeness;inject_context_prefix
msg_information_seeking_constraint_heavy_0014,"describe overfitting briefly, with keep it short?",en,synthetic,information_seeking,constraint_heavy,tpl_f6ed7f9b,1050302325,test_gen,49,True,synonym_swap;extra_question_mark;minor_typo
